,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk
1250,0.0,,,,,,57.0,,,,,29,note_off,,80.0,57.0,80.0,196799,204.99895833333332,480,0.0_51.0
1251,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,196799,204.99895833333332,480,0.0_51.0
1252,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,196799,204.99895833333332,480,0.0_51.0
1253,0.0,,,,,,64.0,,,,,1,note_off,,80.0,64.0,80.0,196800,205.0,480,0.0_51.0
1254,0.0,,,,,,61.0,,,,,0,note_off,,80.0,61.0,80.0,196800,205.0,480,0.0_51.0
1255,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,196800,205.0,480,0.0_51.0
1256,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,196800,205.0,480,0.0_51.0
1257,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,196800,205.0,480,0.0_51.0
1258,0.0,,,,,,40.0,,,,,0,note_off,,80.0,40.0,80.0,196800,205.0,480,0.0_51.0
1259,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,196800,205.0,480,0.0_51.0
1260,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,196800,205.0,480,0.0_51.0
1261,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196800,205.0,480,0.0_51.0
1262,0.0,,,,,,64.0,,,,,720,note_off,,80.0,64.0,80.0,197520,205.75,480,0.0_51.0
1263,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,197520,205.75,480,0.0_51.0
1264,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,197520,205.75,480,0.0_51.0
1265,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,2880,3.0,480,1.0_0.0
1266,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,2880,3.0,480,1.0_0.0
1267,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,2880,3.0,480,1.0_0.0
1268,1.0,,,,,,,,640.0,,,120,pitchwheel,,,,,3000,3.125,480,1.0_0.0
1269,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3000,3.125,480,1.0_0.0
1270,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3000,3.125,480,1.0_0.0
1271,1.0,,,,,,,,1408.0,,,60,pitchwheel,,,,,3060,3.1875,480,1.0_0.0
1272,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3060,3.1875,480,1.0_0.0
1273,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3060,3.1875,480,1.0_0.0
1274,1.0,,,,,,64.0,,,,,60,note_off,,80.0,64.0,80.0,3120,3.25,480,1.0_0.0
1275,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3120,3.25,480,1.0_0.0
1276,1.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,3120,3.25,480,1.0_0.0
1277,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3120,3.25,480,1.0_0.0
1278,1.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,3120,3.25,480,1.0_0.0
1279,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3120,3.25,480,1.0_0.0
1280,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,197520,205.75,480,0.0_51.0
1281,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,197520,205.75,480,0.0_51.0
1282,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,197520,205.75,480,0.0_51.0
1283,0.0,,,,,,67.0,,,,,240,note_off,,80.0,67.0,80.0,197760,206.0,480,0.0_51.0
1284,0.0,,,,,,62.0,,,,,0,note_off,,80.0,62.0,80.0,197760,206.0,480,0.0_51.0
1285,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,197760,206.0,480,0.0_51.0
1286,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,197880,206.125,480,0.0_51.0
1287,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,197880,206.125,480,0.0_51.0
1288,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,197880,206.125,480,0.0_51.0
1289,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,198120,206.375,480,0.0_51.0
1290,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,198120,206.375,480,0.0_51.0
1291,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,198120,206.375,480,0.0_51.0
1292,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,198240,206.5,480,0.0_51.0
1293,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,198240,206.5,480,0.0_51.0
1294,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,198240,206.5,480,0.0_51.0
1295,0.0,,,,,,62.0,,,,,240,note_off,,80.0,62.0,80.0,198480,206.75,480,0.0_51.0
1296,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,198480,206.75,480,0.0_51.0
1297,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,198480,206.75,480,0.0_51.0
1298,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,198480,206.75,480,0.0_51.0
1299,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,198480,206.75,480,0.0_51.0
1300,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,198480,206.75,480,0.0_51.0
1301,0.0,,,,,,60.0,,,,,960,note_off,,80.0,60.0,80.0,199440,207.75,480,0.0_51.0
1302,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,199440,207.75,480,0.0_51.0
1303,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,199440,207.75,480,0.0_51.0
1304,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,199440,207.75,480,0.0_51.0
1305,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,199440,207.75,480,0.0_51.0
1306,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,199440,207.75,480,0.0_51.0
1307,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,200370,208.71875,480,0.0_52.0
1308,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,200370,208.71875,480,0.0_52.0
1309,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,200370,208.71875,480,0.0_52.0
1310,0.0,,,,,,57.0,,,,,29,note_off,,80.0,57.0,80.0,200399,208.74895833333332,480,0.0_52.0
1311,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,200399,208.74895833333332,480,0.0_52.0
1312,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,200399,208.74895833333332,480,0.0_52.0
1313,0.0,,,,,,59.0,,,,,1,note_off,,80.0,59.0,80.0,200400,208.75,480,0.0_52.0
1314,0.0,,,,,,54.0,,,,,0,note_off,,80.0,54.0,80.0,200400,208.75,480,0.0_52.0
1315,0.0,,,,,,47.0,,,,,0,note_off,,80.0,47.0,80.0,200400,208.75,480,0.0_52.0
1316,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,200400,208.75,480,0.0_52.0
1317,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,200400,208.75,480,0.0_52.0
1318,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,200400,208.75,480,0.0_52.0
1319,0.0,,,,,,64.0,,,,,720,note_off,,80.0,64.0,80.0,201120,209.5,480,0.0_52.0
1320,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,201120,209.5,480,0.0_52.0
1321,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,201120,209.5,480,0.0_52.0
1322,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,3120,3.25,480,1.0_0.0
1323,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,3120,3.25,480,1.0_0.0
1324,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,3120,3.25,480,1.0_0.0
1325,1.0,,,,,,,,640.0,,,120,pitchwheel,,,,,3240,3.375,480,1.0_0.0
1326,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3240,3.375,480,1.0_0.0
1327,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3240,3.375,480,1.0_0.0
1328,1.0,,,,,,,,1408.0,,,60,pitchwheel,,,,,3300,3.4375,480,1.0_0.0
1329,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3300,3.4375,480,1.0_0.0
1330,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3300,3.4375,480,1.0_0.0
1331,1.0,,,,,,64.0,,,,,60,note_off,,80.0,64.0,80.0,3360,3.5,480,1.0_0.0
1332,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3360,3.5,480,1.0_0.0
1333,1.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,3360,3.5,480,1.0_0.0
1334,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3360,3.5,480,1.0_0.0
1335,1.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,3360,3.5,480,1.0_0.0
1336,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3360,3.5,480,1.0_0.0
1337,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,201120,209.5,480,0.0_52.0
1338,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,201120,209.5,480,0.0_52.0
1339,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,201120,209.5,480,0.0_52.0
1340,0.0,,,,,,67.0,,,,,240,note_off,,80.0,67.0,80.0,201360,209.75,480,0.0_52.0
1341,0.0,,,,,,62.0,,,,,0,note_off,,80.0,62.0,80.0,201360,209.75,480,0.0_52.0
1342,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,201360,209.75,480,0.0_52.0
1343,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,201480,209.875,480,0.0_52.0
1344,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,201480,209.875,480,0.0_52.0
1345,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,201480,209.875,480,0.0_52.0
1346,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,201720,210.125,480,0.0_52.0
1347,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,201720,210.125,480,0.0_52.0
1348,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,201720,210.125,480,0.0_52.0
1349,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,201840,210.25,480,0.0_52.0
1350,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,201840,210.25,480,0.0_52.0
1351,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,201840,210.25,480,0.0_52.0
1352,0.0,,,,,,62.0,,,,,240,note_off,,80.0,62.0,80.0,202080,210.5,480,0.0_52.0
1353,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,202080,210.5,480,0.0_52.0
1354,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,202080,210.5,480,0.0_52.0
1355,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,202080,210.5,480,0.0_52.0
1356,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,202080,210.5,480,0.0_52.0
1357,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,202080,210.5,480,0.0_52.0
1358,0.0,,,,,,60.0,,,,,360,note_off,,80.0,60.0,80.0,202440,210.875,480,0.0_52.0
1359,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,202440,210.875,480,0.0_52.0
1360,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,202440,210.875,480,0.0_52.0
1361,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,202440,210.875,480,0.0_52.0
1362,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,202440,210.875,480,0.0_52.0
1363,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,202440,210.875,480,0.0_52.0
1364,0.0,,,,,,62.0,,,,,360,note_off,,80.0,62.0,80.0,202800,211.25,480,0.0_52.0
1365,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,202800,211.25,480,0.0_52.0
1366,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,202800,211.25,480,0.0_52.0
1367,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,202800,211.25,480,0.0_52.0
1368,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,202800,211.25,480,0.0_52.0
1369,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,202800,211.25,480,0.0_52.0
1370,0.0,,,,,,60.0,,,,,240,note_off,,80.0,60.0,80.0,203040,211.5,480,0.0_52.0
1371,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,203040,211.5,480,0.0_52.0
1372,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,203040,211.5,480,0.0_52.0
1373,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,203040,211.5,480,0.0_52.0
1374,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,203040,211.5,480,0.0_52.0
1375,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,203040,211.5,480,0.0_52.0
1376,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,203970,212.46875,480,0.0_53.0
1377,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,203970,212.46875,480,0.0_53.0
1378,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,203970,212.46875,480,0.0_53.0
1379,0.0,,,,,,57.0,,,,,29,note_off,,80.0,57.0,80.0,203999,212.49895833333332,480,0.0_53.0
1380,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,203999,212.49895833333332,480,0.0_53.0
1381,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,203999,212.49895833333332,480,0.0_53.0
1382,0.0,,,,,,59.0,,,,,1,note_off,,80.0,59.0,80.0,204000,212.5,480,0.0_53.0
1383,0.0,,,,,,54.0,,,,,0,note_off,,80.0,54.0,80.0,204000,212.5,480,0.0_53.0
1384,0.0,,,,,,47.0,,,,,0,note_off,,80.0,47.0,80.0,204000,212.5,480,0.0_53.0
1385,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,204000,212.5,480,0.0_53.0
1386,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,204000,212.5,480,0.0_53.0
1387,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,204000,212.5,480,0.0_53.0
1388,0.0,,,,,,64.0,,,,,720,note_off,,80.0,64.0,80.0,204720,213.25,480,0.0_53.0
1389,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,204720,213.25,480,0.0_53.0
1390,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,204720,213.25,480,0.0_53.0
1391,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,3360,3.5,480,1.0_0.0
1392,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,3360,3.5,480,1.0_0.0
1393,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,3360,3.5,480,1.0_0.0
1394,1.0,,,,,,,,640.0,,,120,pitchwheel,,,,,3480,3.625,480,1.0_0.0
1395,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3480,3.625,480,1.0_0.0
1396,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3480,3.625,480,1.0_0.0
1397,1.0,,,,,,,,1408.0,,,60,pitchwheel,,,,,3540,3.6875,480,1.0_0.0
1398,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3540,3.6875,480,1.0_0.0
1399,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3540,3.6875,480,1.0_0.0
1400,1.0,,,,,,64.0,,,,,60,note_off,,80.0,64.0,80.0,3600,3.75,480,1.0_0.0
1401,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3600,3.75,480,1.0_0.0
1402,1.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,3600,3.75,480,1.0_0.0
1403,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3600,3.75,480,1.0_0.0
1404,1.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,3600,3.75,480,1.0_0.0
1405,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3600,3.75,480,1.0_0.0
1406,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,204720,213.25,480,0.0_53.0
1407,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,204720,213.25,480,0.0_53.0
1408,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,204720,213.25,480,0.0_53.0
1409,0.0,,,,,,67.0,,,,,240,note_off,,80.0,67.0,80.0,204960,213.5,480,0.0_53.0
1410,0.0,,,,,,62.0,,,,,0,note_off,,80.0,62.0,80.0,204960,213.5,480,0.0_53.0
1411,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,204960,213.5,480,0.0_53.0
1412,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,205080,213.625,480,0.0_53.0
1413,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,205080,213.625,480,0.0_53.0
1414,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,205080,213.625,480,0.0_53.0
1415,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,205320,213.875,480,0.0_53.0
1416,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,205320,213.875,480,0.0_53.0
1417,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,205320,213.875,480,0.0_53.0
1418,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,205440,214.0,480,0.0_53.0
1419,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,205440,214.0,480,0.0_53.0
1420,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,205440,214.0,480,0.0_53.0
1421,0.0,,,,,,62.0,,,,,240,note_off,,80.0,62.0,80.0,205680,214.25,480,0.0_53.0
1422,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,205680,214.25,480,0.0_53.0
1423,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,205680,214.25,480,0.0_53.0
1424,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,205680,214.25,480,0.0_53.0
1425,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,205680,214.25,480,0.0_53.0
1426,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,205680,214.25,480,0.0_53.0
1427,0.0,,,,,,60.0,,,,,960,note_off,,80.0,60.0,80.0,206640,215.25,480,0.0_53.0
1428,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,206640,215.25,480,0.0_53.0
1429,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,206640,215.25,480,0.0_53.0
1430,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,206640,215.25,480,0.0_53.0
1431,0.0,,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,206640,215.25,480,0.0_53.0
1432,0.0,,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,206640,215.25,480,0.0_53.0
1433,0.0,,,,,,57.0,,,,,930,note_on,,95.0,57.0,95.0,207570,216.21875,480,0.0_54.0
1434,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,207570,216.21875,480,0.0_54.0
1435,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,207570,216.21875,480,0.0_54.0
1436,0.0,,,,,,57.0,,,,,29,note_off,,80.0,57.0,80.0,207599,216.24895833333332,480,0.0_54.0
1437,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,207599,216.24895833333332,480,0.0_54.0
1438,0.0,,,,,,45.0,,,,,0,note_off,,80.0,45.0,80.0,207599,216.24895833333332,480,0.0_54.0
1439,0.0,,,,,,59.0,,,,,1,note_off,,80.0,59.0,80.0,207600,216.25,480,0.0_54.0
1440,0.0,,,,,,54.0,,,,,0,note_off,,80.0,54.0,80.0,207600,216.25,480,0.0_54.0
1441,0.0,,,,,,47.0,,,,,0,note_off,,80.0,47.0,80.0,207600,216.25,480,0.0_54.0
1442,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,207600,216.25,480,0.0_54.0
1443,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,207600,216.25,480,0.0_54.0
1444,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,207600,216.25,480,0.0_54.0
1445,0.0,,,,,,64.0,,,,,720,note_off,,80.0,64.0,80.0,208320,217.0,480,0.0_54.0
1446,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,208320,217.0,480,0.0_54.0
1447,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,208320,217.0,480,0.0_54.0
1448,1.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,3600,3.75,480,1.0_0.0
1449,1.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,3600,3.75,480,1.0_0.0
1450,1.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,3600,3.75,480,1.0_0.0
1451,1.0,,,,,,,,640.0,,,120,pitchwheel,,,,,3720,3.875,480,1.0_0.0
1452,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3720,3.875,480,1.0_0.0
1453,1.0,,,,,,,,640.0,,,0,pitchwheel,,,,,3720,3.875,480,1.0_0.0
1454,1.0,,,,,,,,1408.0,,,60,pitchwheel,,,,,3780,3.9375,480,1.0_0.0
1455,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3780,3.9375,480,1.0_0.0
1456,1.0,,,,,,,,1408.0,,,0,pitchwheel,,,,,3780,3.9375,480,1.0_0.0
1457,1.0,,,,,,64.0,,,,,60,note_off,,80.0,64.0,80.0,3840,4.0,480,1.0_1.0
1458,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3840,4.0,480,1.0_1.0
1459,1.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,3840,4.0,480,1.0_1.0
1460,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3840,4.0,480,1.0_1.0
1461,1.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,3840,4.0,480,1.0_1.0
1462,1.0,,,,,,,,0.0,,,0,pitchwheel,,,,,3840,4.0,480,1.0_1.0
1463,0.0,,,,,,67.0,,,,,0,note_on,,86.0,67.0,86.0,208320,217.0,480,0.0_54.0
1464,0.0,,,,,,62.0,,,,,0,note_on,,86.0,62.0,86.0,208320,217.0,480,0.0_54.0
1465,0.0,,,,,,55.0,,,,,0,note_on,,86.0,55.0,86.0,208320,217.0,480,0.0_54.0
1466,0.0,,,,,,67.0,,,,,240,note_off,,80.0,67.0,80.0,208560,217.25,480,0.0_54.0
1467,0.0,,,,,,62.0,,,,,0,note_off,,80.0,62.0,80.0,208560,217.25,480,0.0_54.0
1468,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,208560,217.25,480,0.0_54.0
1469,0.0,,,,,,64.0,,,,,120,note_on,,95.0,64.0,95.0,208680,217.375,480,0.0_54.0
1470,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,208680,217.375,480,0.0_54.0
1471,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,208680,217.375,480,0.0_54.0
1472,0.0,,,,,,64.0,,,,,240,note_off,,80.0,64.0,80.0,208920,217.625,480,0.0_54.0
1473,0.0,,,,,,59.0,,,,,0,note_off,,80.0,59.0,80.0,208920,217.625,480,0.0_54.0
1474,0.0,,,,,,52.0,,,,,0,note_off,,80.0,52.0,80.0,208920,217.625,480,0.0_54.0
1475,0.0,,,,,,62.0,,,,,120,note_on,,95.0,62.0,95.0,209040,217.75,480,0.0_54.0
1476,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,209040,217.75,480,0.0_54.0
1477,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,209040,217.75,480,0.0_54.0
1478,0.0,,,,,,62.0,,,,,240,note_off,,80.0,62.0,80.0,209280,218.0,480,0.0_54.0
1479,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,209280,218.0,480,0.0_54.0
1480,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,209280,218.0,480,0.0_54.0
1481,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,209280,218.0,480,0.0_54.0
1482,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,209280,218.0,480,0.0_54.0
1483,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,209280,218.0,480,0.0_54.0
1484,0.0,,,,,,60.0,,,,,360,note_off,,80.0,60.0,80.0,209640,218.375,480,0.0_54.0
1485,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,209640,218.375,480,0.0_54.0
1486,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,209640,218.375,480,0.0_54.0
1487,0.0,,,,,,62.0,,,,,0,note_on,,95.0,62.0,95.0,209640,218.375,480,0.0_54.0
1488,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,209640,218.375,480,0.0_54.0
1489,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,209640,218.375,480,0.0_54.0
1490,0.0,,,,,,62.0,,,,,360,note_off,,80.0,62.0,80.0,210000,218.75,480,0.0_54.0
1491,0.0,,,,,,57.0,,,,,0,note_off,,80.0,57.0,80.0,210000,218.75,480,0.0_54.0
1492,0.0,,,,,,50.0,,,,,0,note_off,,80.0,50.0,80.0,210000,218.75,480,0.0_54.0
1493,0.0,,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,210000,218.75,480,0.0_54.0
1494,0.0,,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,210000,218.75,480,0.0_54.0
1495,0.0,,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,210000,218.75,480,0.0_54.0
1496,0.0,,,,,,60.0,,,,,240,note_off,,80.0,60.0,80.0,210240,219.0,480,0.0_54.0
1497,0.0,,,,,,55.0,,,,,0,note_off,,80.0,55.0,80.0,210240,219.0,480,0.0_54.0
1498,0.0,,,,,,48.0,,,,,0,note_off,,80.0,48.0,80.0,210240,219.0,480,0.0_54.0
1499,0.0,,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,210240,219.0,480,0.0_54.0
