,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
4923,2.0,,,,,45.0,,,,,240,note_off,,95.0,45.0,95.0,202560,105.5,960,2.0_26.0,,
4924,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,202560,105.5,960,2.0_26.0,,
4925,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,202800,105.625,960,2.0_26.0,,
4926,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,203040,105.75,960,2.0_26.0,,
4927,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,203280,105.875,960,2.0_26.0,,
4928,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,203280,105.875,960,2.0_26.0,,
4929,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,203520,106.0,960,2.0_26.0,,
4930,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,203520,106.0,960,2.0_26.0,,
4931,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,203760,106.125,960,2.0_26.0,,
4932,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,203760,106.125,960,2.0_26.0,,
4933,2.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,204480,106.5,960,2.0_26.0,,
4934,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,204480,106.5,960,2.0_26.0,,
4935,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,204720,106.625,960,2.0_26.0,,
4936,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,204960,106.75,960,2.0_26.0,,
4937,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,205200,106.875,960,2.0_26.0,,
4938,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,205200,106.875,960,2.0_26.0,,
4939,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,205440,107.0,960,2.0_26.0,,
4940,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,205440,107.0,960,2.0_26.0,,
4941,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,205680,107.125,960,2.0_26.0,,
4942,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,205680,107.125,960,2.0_26.0,,
4943,2.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,205920,107.25,960,2.0_26.0,,
4944,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,205920,107.25,960,2.0_26.0,,
4945,2.0,,,,,54.0,,,,,480,note_off,,95.0,54.0,95.0,206400,107.5,960,2.0_26.0,,
4946,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,206400,107.5,960,2.0_26.0,,
4947,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,206640,107.625,960,2.0_26.0,,
4948,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,206880,107.75,960,2.0_26.0,,
4949,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,207120,107.875,960,2.0_26.0,,
4950,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,207120,107.875,960,2.0_26.0,,
4951,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,207360,108.0,960,2.0_27.0,,
4952,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,207360,108.0,960,2.0_27.0,,
4953,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,207600,108.125,960,2.0_27.0,,
4954,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,207600,108.125,960,2.0_27.0,,
4955,2.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,207840,108.25,960,2.0_27.0,,
4956,2.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,207840,108.25,960,2.0_27.0,,
4957,2.0,,,,,56.0,,,,,480,note_off,,95.0,56.0,95.0,208320,108.5,960,2.0_27.0,,
4958,2.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,208320,108.5,960,2.0_27.0,,
4959,2.0,,,,,55.0,,,,,240,note_off,,95.0,55.0,95.0,208560,108.625,960,2.0_27.0,,
4960,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,208560,108.625,960,2.0_27.0,,
4961,2.0,,,,,54.0,,,,,240,note_off,,95.0,54.0,95.0,208800,108.75,960,2.0_27.0,,
4962,2.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,208800,108.75,960,2.0_27.0,,
4963,2.0,,,,,53.0,,,,,240,note_off,,95.0,53.0,95.0,209040,108.875,960,2.0_27.0,,
4964,2.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,209040,108.875,960,2.0_27.0,,
4965,2.0,,,,,50.0,,,,,240,note_off,,95.0,50.0,95.0,209280,109.0,960,2.0_27.0,,
4966,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,209280,109.0,960,2.0_27.0,,
4967,2.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,209520,109.125,960,2.0_27.0,,
4968,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,209520,109.125,960,2.0_27.0,,
4969,2.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,209760,109.25,960,2.0_27.0,,
4970,2.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,209760,109.25,960,2.0_27.0,,
4971,2.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,210240,109.5,960,2.0_27.0,,
4972,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,210240,109.5,960,2.0_27.0,,
4973,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,210480,109.625,960,2.0_27.0,,
4974,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,210720,109.75,960,2.0_27.0,,
4975,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,210960,109.875,960,2.0_27.0,,
4976,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,210960,109.875,960,2.0_27.0,,
4977,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,211200,110.0,960,2.0_27.0,,
4978,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,211200,110.0,960,2.0_27.0,,
4979,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,211440,110.125,960,2.0_27.0,,
4980,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,211440,110.125,960,2.0_27.0,,
4981,2.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,212160,110.5,960,2.0_27.0,,
4982,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,212160,110.5,960,2.0_27.0,,
4983,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,212400,110.625,960,2.0_27.0,,
4984,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,212640,110.75,960,2.0_27.0,,
4985,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,212880,110.875,960,2.0_27.0,,
4986,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,212880,110.875,960,2.0_27.0,,
4987,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,213120,111.0,960,2.0_27.0,,
4988,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,213120,111.0,960,2.0_27.0,,
4989,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,213360,111.125,960,2.0_27.0,,
4990,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,213360,111.125,960,2.0_27.0,,
4991,2.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,213600,111.25,960,2.0_27.0,,
4992,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,213600,111.25,960,2.0_27.0,,
4993,2.0,,,,,54.0,,,,,480,note_off,,95.0,54.0,95.0,214080,111.5,960,2.0_27.0,,
4994,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,214080,111.5,960,2.0_27.0,,
4995,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,214320,111.625,960,2.0_27.0,,
4996,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,214560,111.75,960,2.0_27.0,,
4997,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,214800,111.875,960,2.0_27.0,,
4998,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,214800,111.875,960,2.0_27.0,,
4999,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,215040,112.0,960,2.0_28.0,,
5000,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,215040,112.0,960,2.0_28.0,,
5001,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,215280,112.125,960,2.0_28.0,,
5002,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,215280,112.125,960,2.0_28.0,,
5003,2.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,215520,112.25,960,2.0_28.0,,
5004,2.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,215520,112.25,960,2.0_28.0,,
5005,2.0,,,,,56.0,,,,,480,note_off,,95.0,56.0,95.0,216000,112.5,960,2.0_28.0,,
5006,2.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,216000,112.5,960,2.0_28.0,,
5007,2.0,,,,,55.0,,,,,240,note_off,,95.0,55.0,95.0,216240,112.625,960,2.0_28.0,,
5008,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,216240,112.625,960,2.0_28.0,,
5009,2.0,,,,,54.0,,,,,240,note_off,,95.0,54.0,95.0,216480,112.75,960,2.0_28.0,,
5010,2.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,216480,112.75,960,2.0_28.0,,
5011,2.0,,,,,53.0,,,,,240,note_off,,95.0,53.0,95.0,216720,112.875,960,2.0_28.0,,
5012,2.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,216720,112.875,960,2.0_28.0,,
5013,2.0,,,,,50.0,,,,,240,note_off,,95.0,50.0,95.0,216960,113.0,960,2.0_28.0,,
5014,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,216960,113.0,960,2.0_28.0,,
5015,2.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,217200,113.125,960,2.0_28.0,,
5016,2.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,217200,113.125,960,2.0_28.0,,
5017,2.0,,,,,47.0,,,,,240,note_off,,95.0,47.0,95.0,217440,113.25,960,2.0_28.0,,
5018,2.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,217440,113.25,960,2.0_28.0,,
5019,2.0,,,,,46.0,,,,,240,note_off,,95.0,46.0,95.0,217680,113.375,960,2.0_28.0,,
5020,2.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,217680,113.375,960,2.0_28.0,,
5021,2.0,,,,,45.0,,,,,240,note_off,,95.0,45.0,95.0,217920,113.5,960,2.0_28.0,,
5022,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,217920,113.5,960,2.0_28.0,,
5023,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,218160,113.625,960,2.0_28.0,,
5024,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,218400,113.75,960,2.0_28.0,,
5025,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,218640,113.875,960,2.0_28.0,,
5026,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,218640,113.875,960,2.0_28.0,,
5027,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,218880,114.0,960,2.0_28.0,,
5028,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,218880,114.0,960,2.0_28.0,,
5029,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,219120,114.125,960,2.0_28.0,,
5030,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,219120,114.125,960,2.0_28.0,,
5031,2.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,219840,114.5,960,2.0_28.0,,
5032,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,219840,114.5,960,2.0_28.0,,
5033,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,220080,114.625,960,2.0_28.0,,
5034,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,220320,114.75,960,2.0_28.0,,
5035,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,220560,114.875,960,2.0_28.0,,
5036,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,220560,114.875,960,2.0_28.0,,
5037,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,220800,115.0,960,2.0_28.0,,
5038,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,220800,115.0,960,2.0_28.0,,
5039,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,221040,115.125,960,2.0_28.0,,
5040,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,221040,115.125,960,2.0_28.0,,
5041,2.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,221280,115.25,960,2.0_28.0,,
5042,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,221280,115.25,960,2.0_28.0,,
5043,2.0,,,,,54.0,,,,,480,note_off,,95.0,54.0,95.0,221760,115.5,960,2.0_28.0,,
5044,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,221760,115.5,960,2.0_28.0,,
5045,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,222000,115.625,960,2.0_28.0,,
5046,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,222240,115.75,960,2.0_28.0,,
5047,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,222480,115.875,960,2.0_28.0,,
5048,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,222480,115.875,960,2.0_28.0,,
5049,2.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,222720,116.0,960,2.0_29.0,,
5050,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,222720,116.0,960,2.0_29.0,,
5051,2.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,222960,116.125,960,2.0_29.0,,
5052,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,222960,116.125,960,2.0_29.0,,
5053,2.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,223200,116.25,960,2.0_29.0,,
5054,2.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,223200,116.25,960,2.0_29.0,,
5055,2.0,,,,,56.0,,,,,480,note_off,,95.0,56.0,95.0,223680,116.5,960,2.0_29.0,,
5056,2.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,223680,116.5,960,2.0_29.0,,
5057,2.0,,,,,55.0,,,,,240,note_off,,95.0,55.0,95.0,223920,116.625,960,2.0_29.0,,
5058,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,223920,116.625,960,2.0_29.0,,
5059,2.0,,,,,54.0,,,,,240,note_off,,95.0,54.0,95.0,224160,116.75,960,2.0_29.0,,
5060,2.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,224160,116.75,960,2.0_29.0,,
5061,2.0,,,,,53.0,,,,,240,note_off,,95.0,53.0,95.0,224400,116.875,960,2.0_29.0,,
5062,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,224400,116.875,960,2.0_29.0,,
5063,2.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,224640,117.0,960,2.0_29.0,,
5064,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,224640,117.0,960,2.0_29.0,,
5065,2.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,224880,117.125,960,2.0_29.0,,
5066,2.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,224880,117.125,960,2.0_29.0,,
5067,2.0,,,,,47.0,,,,,240,note_off,,95.0,47.0,95.0,225120,117.25,960,2.0_29.0,,
5068,2.0,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,225120,117.25,960,2.0_29.0,,
5069,2.0,,,,,43.0,,,,,240,note_off,,95.0,43.0,95.0,225360,117.375,960,2.0_29.0,,
5070,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,225360,117.375,960,2.0_29.0,,
5071,2.0,,,,,42.0,,,,,240,note_off,,95.0,42.0,95.0,225600,117.5,960,2.0_29.0,,
5072,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,43200,22.5,960,3.0_5.0,,
5073,3.0,,,,,79.0,,,,,0,note_on,,95.0,79.0,95.0,43200,22.5,960,3.0_5.0,,
5074,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,43200,22.5,960,3.0_5.0,,
5075,3.0,,,,,75.0,,,,,0,note_on,,95.0,75.0,95.0,43200,22.5,960,3.0_5.0,,
5076,3.0,,,,,,,128.0,,,43,pitchwheel,,,,,43243,22.522395833333334,960,3.0_5.0,,
5077,3.0,,,,,,,256.0,,,43,pitchwheel,,,,,43286,22.544791666666665,960,3.0_5.0,,
5078,3.0,,,,,,,128.0,,,10,pitchwheel,,,,,43296,22.55,960,3.0_5.0,,
5079,3.0,,,,,,,384.0,,,33,pitchwheel,,,,,43329,22.5671875,960,3.0_5.0,,
5080,3.0,,,,,,,512.0,,,43,pitchwheel,,,,,43372,22.589583333333334,960,3.0_5.0,,
5081,3.0,,,,,,,256.0,,,20,pitchwheel,,,,,43392,22.6,960,3.0_5.0,,
5082,3.0,,,,,,,640.0,,,23,pitchwheel,,,,,43415,22.611979166666668,960,3.0_5.0,,
5083,3.0,,,,,,,768.0,,,43,pitchwheel,,,,,43458,22.634375,960,3.0_5.0,,
5084,3.0,,,,,,,384.0,,,30,pitchwheel,,,,,43488,22.65,960,3.0_5.0,,
5085,3.0,,,,,,,896.0,,,13,pitchwheel,,,,,43501,22.656770833333333,960,3.0_5.0,,
5086,3.0,,,,,,,1024.0,,,43,pitchwheel,,,,,43544,22.679166666666667,960,3.0_5.0,,
5087,3.0,,,,,,,512.0,,,40,pitchwheel,,,,,43584,22.7,960,3.0_5.0,,
5088,3.0,,,,,,,1152.0,,,3,pitchwheel,,,,,43587,22.7015625,960,3.0_5.0,,
5089,3.0,,,,,,,1280.0,,,43,pitchwheel,,,,,43630,22.723958333333332,960,3.0_5.0,,
5090,3.0,,,,,,,1408.0,,,43,pitchwheel,,,,,43673,22.746354166666666,960,3.0_5.0,,
5091,3.0,,,,,,,640.0,,,7,pitchwheel,,,,,43680,22.75,960,3.0_5.0,,
5092,3.0,,,,,,,640.0,,,0,pitchwheel,,,,,43680,22.75,960,3.0_5.0,,
5093,3.0,,,,,,,1408.0,,,0,pitchwheel,,,,,43680,22.75,960,3.0_5.0,,
5094,3.0,,,,,,,640.0,,,480,pitchwheel,,,,,44160,23.0,960,3.0_5.0,,
5095,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,44160,23.0,960,3.0_5.0,,
5096,3.0,,,,,79.0,,,,,0,note_off,,95.0,79.0,95.0,44160,23.0,960,3.0_5.0,,
5097,3.0,,,,,,,1408.0,,,0,pitchwheel,,,,,44160,23.0,960,3.0_5.0,,
5098,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,44160,23.0,960,3.0_5.0,,
5099,3.0,,,,,75.0,,,,,0,note_off,,95.0,75.0,95.0,44160,23.0,960,3.0_5.0,,
5100,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,44160,23.0,960,3.0_5.0,,
5101,3.0,,,,,79.0,,,,,0,note_on,,95.0,79.0,95.0,44160,23.0,960,3.0_5.0,,
5102,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,44160,23.0,960,3.0_5.0,,
5103,3.0,,,,,75.0,,,,,0,note_on,,95.0,75.0,95.0,44160,23.0,960,3.0_5.0,,
5104,3.0,,,,,,,128.0,,,43,pitchwheel,,,,,44203,23.022395833333334,960,3.0_5.0,,
5105,3.0,,,,,,,256.0,,,43,pitchwheel,,,,,44246,23.044791666666665,960,3.0_5.0,,
5106,3.0,,,,,,,128.0,,,10,pitchwheel,,,,,44256,23.05,960,3.0_5.0,,
5107,3.0,,,,,,,384.0,,,33,pitchwheel,,,,,44289,23.0671875,960,3.0_5.0,,
5108,3.0,,,,,,,512.0,,,43,pitchwheel,,,,,44332,23.089583333333334,960,3.0_5.0,,
5109,3.0,,,,,,,256.0,,,20,pitchwheel,,,,,44352,23.1,960,3.0_5.0,,
5110,3.0,,,,,,,640.0,,,23,pitchwheel,,,,,44375,23.111979166666668,960,3.0_5.0,,
5111,3.0,,,,,,,768.0,,,43,pitchwheel,,,,,44418,23.134375,960,3.0_5.0,,
5112,3.0,,,,,,,384.0,,,30,pitchwheel,,,,,44448,23.15,960,3.0_5.0,,
5113,3.0,,,,,,,896.0,,,13,pitchwheel,,,,,44461,23.156770833333333,960,3.0_5.0,,
5114,3.0,,,,,,,1024.0,,,43,pitchwheel,,,,,44504,23.179166666666667,960,3.0_5.0,,
5115,3.0,,,,,,,512.0,,,40,pitchwheel,,,,,44544,23.2,960,3.0_5.0,,
5116,3.0,,,,,,,1152.0,,,3,pitchwheel,,,,,44547,23.2015625,960,3.0_5.0,,
5117,3.0,,,,,,,1280.0,,,43,pitchwheel,,,,,44590,23.223958333333332,960,3.0_5.0,,
5118,3.0,,,,,,,1408.0,,,43,pitchwheel,,,,,44633,23.246354166666666,960,3.0_5.0,,
5119,3.0,,,,,,,640.0,,,7,pitchwheel,,,,,44640,23.25,960,3.0_5.0,,
5120,3.0,,,,,,,640.0,,,0,pitchwheel,,,,,44640,23.25,960,3.0_5.0,,
5121,3.0,,,,,,,1408.0,,,0,pitchwheel,,,,,44640,23.25,960,3.0_5.0,,
5122,3.0,,,,,,,640.0,,,480,pitchwheel,,,,,45120,23.5,960,3.0_5.0,,
5123,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,45120,23.5,960,3.0_5.0,,
5124,3.0,,,,,79.0,,,,,0,note_off,,95.0,79.0,95.0,45120,23.5,960,3.0_5.0,,
5125,3.0,,,,,,,1408.0,,,0,pitchwheel,,,,,45120,23.5,960,3.0_5.0,,
5126,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,45120,23.5,960,3.0_5.0,,
5127,3.0,,,,,75.0,,,,,0,note_off,,95.0,75.0,95.0,45120,23.5,960,3.0_5.0,,
5128,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,45120,23.5,960,3.0_5.0,,
5129,3.0,,,,,79.0,,,,,0,note_on,,95.0,79.0,95.0,45120,23.5,960,3.0_5.0,,
5130,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,45120,23.5,960,3.0_5.0,,
5131,3.0,,,,,75.0,,,,,0,note_on,,95.0,75.0,95.0,45120,23.5,960,3.0_5.0,,
5132,3.0,,,,,,,128.0,,,43,pitchwheel,,,,,45163,23.522395833333334,960,3.0_5.0,,
5133,3.0,,,,,,,256.0,,,43,pitchwheel,,,,,45206,23.544791666666665,960,3.0_5.0,,
5134,3.0,,,,,,,128.0,,,10,pitchwheel,,,,,45216,23.55,960,3.0_5.0,,
5135,3.0,,,,,,,384.0,,,33,pitchwheel,,,,,45249,23.5671875,960,3.0_5.0,,
5136,3.0,,,,,,,512.0,,,43,pitchwheel,,,,,45292,23.589583333333334,960,3.0_5.0,,
5137,3.0,,,,,,,256.0,,,20,pitchwheel,,,,,45312,23.6,960,3.0_5.0,,
5138,3.0,,,,,,,640.0,,,23,pitchwheel,,,,,45335,23.611979166666668,960,3.0_5.0,,
5139,3.0,,,,,,,768.0,,,43,pitchwheel,,,,,45378,23.634375,960,3.0_5.0,,
5140,3.0,,,,,,,384.0,,,30,pitchwheel,,,,,45408,23.65,960,3.0_5.0,,
5141,3.0,,,,,,,896.0,,,13,pitchwheel,,,,,45421,23.656770833333333,960,3.0_5.0,,
5142,3.0,,,,,,,1024.0,,,43,pitchwheel,,,,,45464,23.679166666666667,960,3.0_5.0,,
5143,3.0,,,,,,,512.0,,,40,pitchwheel,,,,,45504,23.7,960,3.0_5.0,,
5144,3.0,,,,,,,1152.0,,,3,pitchwheel,,,,,45507,23.7015625,960,3.0_5.0,,
5145,3.0,,,,,,,1280.0,,,43,pitchwheel,,,,,45550,23.723958333333332,960,3.0_5.0,,
5146,3.0,,,,,,,1408.0,,,43,pitchwheel,,,,,45593,23.746354166666666,960,3.0_5.0,,
5147,3.0,,,,,,,640.0,,,7,pitchwheel,,,,,45600,23.75,960,3.0_5.0,,
5148,3.0,,,,,,,640.0,,,0,pitchwheel,,,,,45600,23.75,960,3.0_5.0,,
5149,3.0,,,,,,,1408.0,,,0,pitchwheel,,,,,45600,23.75,960,3.0_5.0,,
5150,3.0,,,,,,,640.0,,,480,pitchwheel,,,,,46080,24.0,960,3.0_6.0,,
5151,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,46080,24.0,960,3.0_6.0,,
5152,3.0,,,,,79.0,,,,,0,note_off,,95.0,79.0,95.0,46080,24.0,960,3.0_6.0,,
5153,3.0,,,,,,,1408.0,,,0,pitchwheel,,,,,46080,24.0,960,3.0_6.0,,
5154,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,46080,24.0,960,3.0_6.0,,
5155,3.0,,,,,75.0,,,,,0,note_off,,95.0,75.0,95.0,46080,24.0,960,3.0_6.0,,
5156,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,46080,24.0,960,3.0_6.0,,
5157,3.0,,,,,79.0,,,,,0,note_on,,95.0,79.0,95.0,46080,24.0,960,3.0_6.0,,
5158,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,46080,24.0,960,3.0_6.0,,
5159,3.0,,,,,75.0,,,,,0,note_on,,95.0,75.0,95.0,46080,24.0,960,3.0_6.0,,
5160,3.0,,,,,,,128.0,,,43,pitchwheel,,,,,46123,24.022395833333334,960,3.0_6.0,,
5161,3.0,,,,,,,128.0,,,0,pitchwheel,,,,,46123,24.022395833333334,960,3.0_6.0,,
5162,3.0,,,,,,,256.0,,,43,pitchwheel,,,,,46166,24.044791666666665,960,3.0_6.0,,
5163,3.0,,,,,,,256.0,,,0,pitchwheel,,,,,46166,24.044791666666665,960,3.0_6.0,,
5164,3.0,,,,,,,384.0,,,43,pitchwheel,,,,,46209,24.0671875,960,3.0_6.0,,
5165,3.0,,,,,,,384.0,,,0,pitchwheel,,,,,46209,24.0671875,960,3.0_6.0,,
5166,3.0,,,,,,,512.0,,,43,pitchwheel,,,,,46252,24.089583333333334,960,3.0_6.0,,
5167,3.0,,,,,,,512.0,,,0,pitchwheel,,,,,46252,24.089583333333334,960,3.0_6.0,,
5168,3.0,,,,,,,640.0,,,43,pitchwheel,,,,,46295,24.111979166666668,960,3.0_6.0,,
5169,3.0,,,,,,,640.0,,,0,pitchwheel,,,,,46295,24.111979166666668,960,3.0_6.0,,
5170,3.0,,,,,,,768.0,,,43,pitchwheel,,,,,46338,24.134375,960,3.0_6.0,,
5171,3.0,,,,,,,768.0,,,0,pitchwheel,,,,,46338,24.134375,960,3.0_6.0,,
