,section,tick,event_desc,event_details,note_number,note_velocity,6,note_value,second,octave,note,note_nmd,note_name,angle
6968,3,310883,Pitch_bend_c,3,7808,0,,7808,323.8364583333333,650,8,8,G#,240
6969,3,310884,Pitch_bend_c,3,7680,0,,7680,323.8375,640,0,0,C,0
6970,3,310885,Pitch_bend_c,3,7552,0,,7552,323.8385416666667,629,4,4,E,120
6971,3,310886,Pitch_bend_c,3,7424,0,,7424,323.83958333333334,618,8,8,G#,240
6972,3,310887,Pitch_bend_c,3,7296,0,,7296,323.840625,608,0,0,C,0
6973,3,310888,Pitch_bend_c,3,7168,0,,7168,323.84166666666664,597,4,4,E,120
6974,3,310889,Pitch_bend_c,3,7040,0,,7040,323.84270833333335,586,8,8,G#,240
6975,3,310890,Pitch_bend_c,3,6912,0,,6912,323.84375,576,0,0,C,0
6976,3,310891,Pitch_bend_c,3,6784,0,,6784,323.84479166666665,565,4,4,E,120
6977,3,310892,Pitch_bend_c,3,6656,0,,6656,323.8458333333333,554,8,8,G#,240
6978,3,310893,Pitch_bend_c,3,6528,0,,6528,323.846875,544,0,0,C,0
6979,3,310894,Pitch_bend_c,3,6400,0,,6400,323.84791666666666,533,4,4,E,120
6980,3,310895,Pitch_bend_c,3,6272,0,,6272,323.8489583333333,522,8,8,G#,240
6981,3,310896,Pitch_bend_c,3,6144,0,,6144,323.85,512,0,0,C,0
6982,3,310897,Pitch_bend_c,3,6016,0,,6016,323.8510416666667,501,4,4,E,120
6983,3,310898,Pitch_bend_c,3,5888,0,,5888,323.8520833333333,490,8,8,G#,240
6984,3,310899,Pitch_bend_c,3,5760,0,,5760,323.853125,480,0,0,C,0
6985,3,310900,Pitch_bend_c,3,5632,0,,5632,323.8541666666667,469,4,4,E,120
6986,3,310901,Pitch_bend_c,3,5504,0,,5504,323.85520833333334,458,8,8,G#,240
6987,3,310902,Pitch_bend_c,3,5376,0,,5376,323.85625,448,0,0,C,0
6988,3,310903,Pitch_bend_c,3,5248,0,,5248,323.85729166666664,437,4,4,E,120
6989,3,310904,Pitch_bend_c,3,5120,0,,5120,323.85833333333335,426,8,8,G#,240
6990,3,310905,Pitch_bend_c,3,4992,0,,4992,323.859375,416,0,0,C,0
6991,3,310906,Pitch_bend_c,3,4864,0,,4864,323.86041666666665,405,4,4,E,120
6992,3,310907,Pitch_bend_c,3,4736,0,,4736,323.8614583333333,394,8,8,G#,240
6993,3,310908,Pitch_bend_c,3,4608,0,,4608,323.8625,384,0,0,C,0
6994,3,310909,Pitch_bend_c,3,4480,0,,4480,323.86354166666666,373,4,4,E,120
6995,3,310910,Pitch_bend_c,3,4352,0,,4352,323.8645833333333,362,8,8,G#,240
6996,3,310911,Pitch_bend_c,3,4224,0,,4224,323.865625,352,0,0,C,0
6997,3,310912,Pitch_bend_c,3,4096,0,,4096,323.8666666666667,341,4,4,E,120
6998,3,310913,Pitch_bend_c,3,3968,0,,3968,323.8677083333333,330,8,8,G#,240
6999,3,310914,Pitch_bend_c,3,3840,0,,3840,323.86875,320,0,0,C,0
7000,3,310915,Pitch_bend_c,3,3712,0,,3712,323.8697916666667,309,4,4,E,120
7001,3,310916,Pitch_bend_c,3,3584,0,,3584,323.87083333333334,298,8,8,G#,240
7002,3,310917,Pitch_bend_c,3,3456,0,,3456,323.871875,288,0,0,C,0
7003,3,310918,Pitch_bend_c,3,3328,0,,3328,323.87291666666664,277,4,4,E,120
7004,3,310919,Pitch_bend_c,3,3200,0,,3200,323.87395833333335,266,8,8,G#,240
7005,3,310920,Pitch_bend_c,3,3072,0,,3072,323.875,256,0,0,C,0
7006,3,310921,Pitch_bend_c,3,2944,0,,2944,323.87604166666665,245,4,4,E,120
7007,3,310922,Pitch_bend_c,3,2816,0,,2816,323.8770833333333,234,8,8,G#,240
7008,3,310923,Pitch_bend_c,3,2688,0,,2688,323.878125,224,0,0,C,0
7009,3,310924,Pitch_bend_c,3,2560,0,,2560,323.87916666666666,213,4,4,E,120
7010,3,310925,Pitch_bend_c,3,2432,0,,2432,323.8802083333333,202,8,8,G#,240
7011,3,310926,Pitch_bend_c,3,2304,0,,2304,323.88125,192,0,0,C,0
7012,3,310927,Pitch_bend_c,3,2176,0,,2176,323.8822916666667,181,4,4,E,120
7013,3,310928,Pitch_bend_c,3,2048,0,,2048,323.8833333333333,170,8,8,G#,240
7014,3,310929,Pitch_bend_c,3,1920,0,,1920,323.884375,160,0,0,C,0
7015,3,310930,Pitch_bend_c,3,1792,0,,1792,323.8854166666667,149,4,4,E,120
7016,3,310931,Pitch_bend_c,3,1664,0,,1664,323.88645833333334,138,8,8,G#,240
7017,3,310932,Pitch_bend_c,3,1536,0,,1536,323.8875,128,0,0,C,0
7018,3,310933,Pitch_bend_c,3,1408,0,,1408,323.88854166666664,117,4,4,E,120
7019,3,310934,Pitch_bend_c,3,1280,0,,1280,323.88958333333335,106,8,8,G#,240
7020,3,310935,Pitch_bend_c,3,1152,0,,1152,323.890625,96,0,0,C,0
7021,3,310960,Pitch_bend_c,3,1152,0,,1152,323.9166666666667,96,0,0,C,0
7022,3,310961,Pitch_bend_c,3,1280,0,,1280,323.91770833333334,106,8,8,G#,240
7023,3,310962,Pitch_bend_c,3,1408,0,,1408,323.91875,117,4,4,E,120
7024,3,310963,Pitch_bend_c,3,1536,0,,1536,323.91979166666664,128,0,0,C,0
7025,3,310964,Pitch_bend_c,3,1664,0,,1664,323.92083333333335,138,8,8,G#,240
7026,3,310965,Pitch_bend_c,3,1792,0,,1792,323.921875,149,4,4,E,120
7027,3,310966,Pitch_bend_c,3,1920,0,,1920,323.92291666666665,160,0,0,C,0
7028,3,310967,Pitch_bend_c,3,2048,0,,2048,323.9239583333333,170,8,8,G#,240
7029,3,310968,Pitch_bend_c,3,2176,0,,2176,323.925,181,4,4,E,120
7030,3,310969,Pitch_bend_c,3,2304,0,,2304,323.92604166666666,192,0,0,C,0
7031,3,310970,Pitch_bend_c,3,2432,0,,2432,323.9270833333333,202,8,8,G#,240
7032,3,310971,Pitch_bend_c,3,2560,0,,2560,323.928125,213,4,4,E,120
7033,3,310972,Pitch_bend_c,3,2688,0,,2688,323.9291666666667,224,0,0,C,0
7034,3,310973,Pitch_bend_c,3,2816,0,,2816,323.9302083333333,234,8,8,G#,240
7035,3,310974,Pitch_bend_c,3,2944,0,,2944,323.93125,245,4,4,E,120
7036,3,310975,Pitch_bend_c,3,3072,0,,3072,323.9322916666667,256,0,0,C,0
7037,3,310976,Pitch_bend_c,3,3200,0,,3200,323.93333333333334,266,8,8,G#,240
7038,3,310977,Pitch_bend_c,3,3328,0,,3328,323.934375,277,4,4,E,120
7039,3,310978,Pitch_bend_c,3,3456,0,,3456,323.93541666666664,288,0,0,C,0
7040,3,310979,Pitch_bend_c,3,3584,0,,3584,323.93645833333335,298,8,8,G#,240
7041,3,310980,Pitch_bend_c,3,3712,0,,3712,323.9375,309,4,4,E,120
7042,3,310981,Pitch_bend_c,3,3840,0,,3840,323.93854166666665,320,0,0,C,0
7043,3,310982,Pitch_bend_c,3,3968,0,,3968,323.9395833333333,330,8,8,G#,240
7044,3,310983,Pitch_bend_c,3,4096,0,,4096,323.940625,341,4,4,E,120
7045,3,310984,Pitch_bend_c,3,4224,0,,4224,323.94166666666666,352,0,0,C,0
7046,3,310985,Pitch_bend_c,3,4352,0,,4352,323.9427083333333,362,8,8,G#,240
7047,3,310986,Pitch_bend_c,3,4480,0,,4480,323.94375,373,4,4,E,120
7048,3,310987,Pitch_bend_c,3,4608,0,,4608,323.9447916666667,384,0,0,C,0
7049,3,310988,Pitch_bend_c,3,4736,0,,4736,323.9458333333333,394,8,8,G#,240
7050,3,310989,Pitch_bend_c,3,4864,0,,4864,323.946875,405,4,4,E,120
7051,3,310990,Pitch_bend_c,3,4992,0,,4992,323.9479166666667,416,0,0,C,0
7052,3,310991,Pitch_bend_c,3,5120,0,,5120,323.94895833333334,426,8,8,G#,240
7053,3,310992,Pitch_bend_c,3,5248,0,,5248,323.95,437,4,4,E,120
7054,3,310993,Pitch_bend_c,3,5376,0,,5376,323.95104166666664,448,0,0,C,0
7055,3,310994,Pitch_bend_c,3,5504,0,,5504,323.95208333333335,458,8,8,G#,240
7056,3,310995,Pitch_bend_c,3,5632,0,,5632,323.953125,469,4,4,E,120
7057,3,310996,Pitch_bend_c,3,5760,0,,5760,323.95416666666665,480,0,0,C,0
7058,3,310997,Pitch_bend_c,3,5888,0,,5888,323.9552083333333,490,8,8,G#,240
7059,3,310998,Pitch_bend_c,3,6016,0,,6016,323.95625,501,4,4,E,120
7060,3,310999,Pitch_bend_c,3,6144,0,,6144,323.95729166666666,512,0,0,C,0
7061,3,311000,Pitch_bend_c,3,6272,0,,6272,323.9583333333333,522,8,8,G#,240
7062,3,311001,Pitch_bend_c,3,6400,0,,6400,323.959375,533,4,4,E,120
7063,3,311002,Pitch_bend_c,3,6528,0,,6528,323.9604166666667,544,0,0,C,0
7064,3,311003,Pitch_bend_c,3,6656,0,,6656,323.9614583333333,554,8,8,G#,240
7065,3,311004,Pitch_bend_c,3,6784,0,,6784,323.9625,565,4,4,E,120
7066,3,311005,Pitch_bend_c,3,6912,0,,6912,323.9635416666667,576,0,0,C,0
7067,3,311006,Pitch_bend_c,3,7040,0,,7040,323.96458333333334,586,8,8,G#,240
7068,3,311007,Pitch_bend_c,3,7168,0,,7168,323.965625,597,4,4,E,120
7069,3,311008,Pitch_bend_c,3,7296,0,,7296,323.96666666666664,608,0,0,C,0
7070,3,311009,Pitch_bend_c,3,7424,0,,7424,323.96770833333335,618,8,8,G#,240
7071,3,311010,Pitch_bend_c,3,7552,0,,7552,323.96875,629,4,4,E,120
7072,3,311011,Pitch_bend_c,3,7680,0,,7680,323.96979166666665,640,0,0,C,0
7073,3,311012,Pitch_bend_c,3,7808,0,,7808,323.9708333333333,650,8,8,G#,240
7074,3,311013,Pitch_bend_c,3,7936,0,,7936,323.971875,661,4,4,E,120
7075,3,311014,Pitch_bend_c,3,8064,0,,8064,323.97291666666666,672,0,0,C,0
7076,3,311015,Pitch_bend_c,3,8192,0,,8192,323.9739583333333,682,8,8,G#,240
7077,3,311040,Pitch_bend_c,3,8192,0,,8192,324.0,682,8,8,G#,240
7078,3,311040,Pitch_bend_c,3,8192,0,,8192,324.0,682,8,8,G#,240
7079,3,311040,Note_off_c,3,54,95,,54,324.0,4,6,6,F#,180
7080,3,311040,Pitch_bend_c,3,8192,0,,8192,324.0,682,8,8,G#,240
7081,3,311040,Note_on_c,3,54,95,,54,324.0,4,6,6,F#,180
7082,3,311057,Pitch_bend_c,3,8064,0,,8064,324.0177083333333,672,0,0,C,0
7083,3,311074,Pitch_bend_c,3,7936,0,,7936,324.03541666666666,661,4,4,E,120
7084,3,311091,Pitch_bend_c,3,7808,0,,7808,324.053125,650,8,8,G#,240
7085,3,311108,Pitch_bend_c,3,7680,0,,7680,324.0708333333333,640,0,0,C,0
7086,3,311125,Pitch_bend_c,3,7552,0,,7552,324.0885416666667,629,4,4,E,120
7087,3,311142,Pitch_bend_c,3,7424,0,,7424,324.10625,618,8,8,G#,240
7088,3,311159,Pitch_bend_c,3,7296,0,,7296,324.12395833333335,608,0,0,C,0
7089,3,311176,Pitch_bend_c,3,7168,0,,7168,324.14166666666665,597,4,4,E,120
7090,3,311193,Pitch_bend_c,3,7040,0,,7040,324.159375,586,8,8,G#,240
7091,3,311210,Pitch_bend_c,3,6912,0,,6912,324.1770833333333,576,0,0,C,0
7092,3,311227,Pitch_bend_c,3,6784,0,,6784,324.1947916666667,565,4,4,E,120
7093,3,311244,Pitch_bend_c,3,6656,0,,6656,324.2125,554,8,8,G#,240
7094,3,311261,Pitch_bend_c,3,6528,0,,6528,324.23020833333334,544,0,0,C,0
7095,3,311278,Pitch_bend_c,3,6400,0,,6400,324.24791666666664,533,4,4,E,120
7096,3,311295,Pitch_bend_c,3,6272,0,,6272,324.265625,522,8,8,G#,240
7097,3,311312,Pitch_bend_c,3,6144,0,,6144,324.2833333333333,512,0,0,C,0
7098,3,311329,Pitch_bend_c,3,6016,0,,6016,324.30104166666666,501,4,4,E,120
7099,3,311346,Pitch_bend_c,3,5888,0,,5888,324.31875,490,8,8,G#,240
7100,3,311363,Pitch_bend_c,3,5760,0,,5760,324.3364583333333,480,0,0,C,0
7101,3,311380,Pitch_bend_c,3,5632,0,,5632,324.3541666666667,469,4,4,E,120
7102,3,311397,Pitch_bend_c,3,5504,0,,5504,324.371875,458,8,8,G#,240
7103,3,311414,Pitch_bend_c,3,5376,0,,5376,324.38958333333335,448,0,0,C,0
7104,3,311431,Pitch_bend_c,3,5248,0,,5248,324.40729166666665,437,4,4,E,120
7105,3,311448,Pitch_bend_c,3,5120,0,,5120,324.425,426,8,8,G#,240
7106,3,311465,Pitch_bend_c,3,4992,0,,4992,324.4427083333333,416,0,0,C,0
7107,3,311482,Pitch_bend_c,3,4864,0,,4864,324.4604166666667,405,4,4,E,120
7108,3,311499,Pitch_bend_c,3,4736,0,,4736,324.478125,394,8,8,G#,240
7109,3,311516,Pitch_bend_c,3,4608,0,,4608,324.49583333333334,384,0,0,C,0
7110,3,311533,Pitch_bend_c,3,4480,0,,4480,324.51354166666664,373,4,4,E,120
7111,3,311550,Pitch_bend_c,3,4352,0,,4352,324.53125,362,8,8,G#,240
7112,3,311567,Pitch_bend_c,3,4224,0,,4224,324.5489583333333,352,0,0,C,0
7113,3,311584,Pitch_bend_c,3,4096,0,,4096,324.56666666666666,341,4,4,E,120
7114,3,311601,Pitch_bend_c,3,3968,0,,3968,324.584375,330,8,8,G#,240
7115,3,311618,Pitch_bend_c,3,3840,0,,3840,324.6020833333333,320,0,0,C,0
7116,3,311635,Pitch_bend_c,3,3712,0,,3712,324.6197916666667,309,4,4,E,120
7117,3,311652,Pitch_bend_c,3,3584,0,,3584,324.6375,298,8,8,G#,240
7118,3,311669,Pitch_bend_c,3,3456,0,,3456,324.65520833333335,288,0,0,C,0
7119,3,311686,Pitch_bend_c,3,3328,0,,3328,324.67291666666665,277,4,4,E,120
7120,3,311703,Pitch_bend_c,3,3200,0,,3200,324.690625,266,8,8,G#,240
7121,3,311720,Pitch_bend_c,3,3072,0,,3072,324.7083333333333,256,0,0,C,0
7122,3,311737,Pitch_bend_c,3,2944,0,,2944,324.7260416666667,245,4,4,E,120
7123,3,311754,Pitch_bend_c,3,2816,0,,2816,324.74375,234,8,8,G#,240
7124,3,311771,Pitch_bend_c,3,2688,0,,2688,324.76145833333334,224,0,0,C,0
7125,3,311788,Pitch_bend_c,3,2560,0,,2560,324.77916666666664,213,4,4,E,120
7126,3,311805,Pitch_bend_c,3,2432,0,,2432,324.796875,202,8,8,G#,240
7127,3,311822,Pitch_bend_c,3,2304,0,,2304,324.8145833333333,192,0,0,C,0
7128,3,311839,Pitch_bend_c,3,2176,0,,2176,324.83229166666666,181,4,4,E,120
7129,3,311856,Pitch_bend_c,3,2048,0,,2048,324.85,170,8,8,G#,240
7130,3,311873,Pitch_bend_c,3,1920,0,,1920,324.8677083333333,160,0,0,C,0
7131,3,311890,Pitch_bend_c,3,1792,0,,1792,324.8854166666667,149,4,4,E,120
7132,3,311907,Pitch_bend_c,3,1664,0,,1664,324.903125,138,8,8,G#,240
7133,3,311924,Pitch_bend_c,3,1536,0,,1536,324.92083333333335,128,0,0,C,0
7134,3,311941,Pitch_bend_c,3,1408,0,,1408,324.93854166666665,117,4,4,E,120
7135,3,311958,Pitch_bend_c,3,1280,0,,1280,324.95625,106,8,8,G#,240
7136,3,311975,Pitch_bend_c,3,1152,0,,1152,324.9739583333333,96,0,0,C,0
7137,3,312000,Pitch_bend_c,3,1152,0,,1152,325.0,96,0,0,C,0
7138,3,312017,Pitch_bend_c,3,1280,0,,1280,325.0177083333333,106,8,8,G#,240
7139,3,312034,Pitch_bend_c,3,1408,0,,1408,325.03541666666666,117,4,4,E,120
7140,3,312051,Pitch_bend_c,3,1536,0,,1536,325.053125,128,0,0,C,0
7141,3,312068,Pitch_bend_c,3,1664,0,,1664,325.0708333333333,138,8,8,G#,240
7142,3,312085,Pitch_bend_c,3,1792,0,,1792,325.0885416666667,149,4,4,E,120
7143,3,312102,Pitch_bend_c,3,1920,0,,1920,325.10625,160,0,0,C,0
7144,3,312119,Pitch_bend_c,3,2048,0,,2048,325.12395833333335,170,8,8,G#,240
7145,3,312136,Pitch_bend_c,3,2176,0,,2176,325.14166666666665,181,4,4,E,120
7146,3,312153,Pitch_bend_c,3,2304,0,,2304,325.159375,192,0,0,C,0
7147,3,312170,Pitch_bend_c,3,2432,0,,2432,325.1770833333333,202,8,8,G#,240
7148,3,312187,Pitch_bend_c,3,2560,0,,2560,325.1947916666667,213,4,4,E,120
7149,3,312204,Pitch_bend_c,3,2688,0,,2688,325.2125,224,0,0,C,0
7150,3,312221,Pitch_bend_c,3,2816,0,,2816,325.23020833333334,234,8,8,G#,240
7151,3,312238,Pitch_bend_c,3,2944,0,,2944,325.24791666666664,245,4,4,E,120
7152,3,312255,Pitch_bend_c,3,3072,0,,3072,325.265625,256,0,0,C,0
7153,3,312272,Pitch_bend_c,3,3200,0,,3200,325.2833333333333,266,8,8,G#,240
7154,3,312289,Pitch_bend_c,3,3328,0,,3328,325.30104166666666,277,4,4,E,120
7155,3,312306,Pitch_bend_c,3,3456,0,,3456,325.31875,288,0,0,C,0
7156,3,312323,Pitch_bend_c,3,3584,0,,3584,325.3364583333333,298,8,8,G#,240
7157,3,312340,Pitch_bend_c,3,3712,0,,3712,325.3541666666667,309,4,4,E,120
7158,3,312357,Pitch_bend_c,3,3840,0,,3840,325.371875,320,0,0,C,0
7159,3,312374,Pitch_bend_c,3,3968,0,,3968,325.38958333333335,330,8,8,G#,240
7160,3,312391,Pitch_bend_c,3,4096,0,,4096,325.40729166666665,341,4,4,E,120
7161,3,312408,Pitch_bend_c,3,4224,0,,4224,325.425,352,0,0,C,0
7162,3,312425,Pitch_bend_c,3,4352,0,,4352,325.4427083333333,362,8,8,G#,240
7163,3,312442,Pitch_bend_c,3,4480,0,,4480,325.4604166666667,373,4,4,E,120
7164,3,312459,Pitch_bend_c,3,4608,0,,4608,325.478125,384,0,0,C,0
7165,3,312476,Pitch_bend_c,3,4736,0,,4736,325.49583333333334,394,8,8,G#,240
7166,3,312493,Pitch_bend_c,3,4864,0,,4864,325.51354166666664,405,4,4,E,120
7167,3,312510,Pitch_bend_c,3,4992,0,,4992,325.53125,416,0,0,C,0
7168,3,312527,Pitch_bend_c,3,5120,0,,5120,325.5489583333333,426,8,8,G#,240
7169,3,312544,Pitch_bend_c,3,5248,0,,5248,325.56666666666666,437,4,4,E,120
7170,3,312561,Pitch_bend_c,3,5376,0,,5376,325.584375,448,0,0,C,0
7171,3,312578,Pitch_bend_c,3,5504,0,,5504,325.6020833333333,458,8,8,G#,240
7172,3,312595,Pitch_bend_c,3,5632,0,,5632,325.6197916666667,469,4,4,E,120
7173,3,312612,Pitch_bend_c,3,5760,0,,5760,325.6375,480,0,0,C,0
7174,3,312629,Pitch_bend_c,3,5888,0,,5888,325.65520833333335,490,8,8,G#,240
7175,3,312646,Pitch_bend_c,3,6016,0,,6016,325.67291666666665,501,4,4,E,120
7176,3,312663,Pitch_bend_c,3,6144,0,,6144,325.690625,512,0,0,C,0
7177,3,312680,Pitch_bend_c,3,6272,0,,6272,325.7083333333333,522,8,8,G#,240
7178,3,312697,Pitch_bend_c,3,6400,0,,6400,325.7260416666667,533,4,4,E,120
7179,3,312714,Pitch_bend_c,3,6528,0,,6528,325.74375,544,0,0,C,0
7180,3,312731,Pitch_bend_c,3,6656,0,,6656,325.76145833333334,554,8,8,G#,240
7181,3,312748,Pitch_bend_c,3,6784,0,,6784,325.77916666666664,565,4,4,E,120
7182,3,312765,Pitch_bend_c,3,6912,0,,6912,325.796875,576,0,0,C,0
7183,3,312782,Pitch_bend_c,3,7040,0,,7040,325.8145833333333,586,8,8,G#,240
7184,3,312799,Pitch_bend_c,3,7168,0,,7168,325.83229166666666,597,4,4,E,120
7185,3,312816,Pitch_bend_c,3,7296,0,,7296,325.85,608,0,0,C,0
7186,3,312833,Pitch_bend_c,3,7424,0,,7424,325.8677083333333,618,8,8,G#,240
7187,3,312850,Pitch_bend_c,3,7552,0,,7552,325.8854166666667,629,4,4,E,120
7188,3,312867,Pitch_bend_c,3,7680,0,,7680,325.903125,640,0,0,C,0
7189,3,312884,Pitch_bend_c,3,7808,0,,7808,325.92083333333335,650,8,8,G#,240
7190,3,312901,Pitch_bend_c,3,7936,0,,7936,325.93854166666665,661,4,4,E,120
7191,3,312918,Pitch_bend_c,3,8064,0,,8064,325.95625,672,0,0,C,0
7192,3,312935,Pitch_bend_c,3,8192,0,,8192,325.9739583333333,682,8,8,G#,240
7193,3,312960,Pitch_bend_c,3,8192,0,,8192,326.0,682,8,8,G#,240
7194,3,312960,Pitch_bend_c,3,8192,0,,8192,326.0,682,8,8,G#,240
7195,3,312960,Note_off_c,3,54,95,,54,326.0,4,6,6,F#,180
7196,3,312960,Pitch_bend_c,3,8192,0,,8192,326.0,682,8,8,G#,240
7197,3,312960,Note_on_c,3,72,95,,72,326.0,6,0,0,C,0
7198,3,312965,Pitch_bend_c,3,8320,0,,8320,326.0052083333333,693,4,4,E,120
7199,3,312970,Pitch_bend_c,3,8448,0,,8448,326.0104166666667,704,0,0,C,0
7200,3,312975,Pitch_bend_c,3,8576,0,,8576,326.015625,714,8,8,G#,240
7201,3,312980,Pitch_bend_c,3,8704,0,,8704,326.0208333333333,725,4,4,E,120
7202,3,312985,Pitch_bend_c,3,8832,0,,8832,326.0260416666667,736,0,0,C,0
7203,3,312990,Pitch_bend_c,3,8960,0,,8960,326.03125,746,8,8,G#,240
7204,3,312995,Pitch_bend_c,3,9088,0,,9088,326.0364583333333,757,4,4,E,120
7205,3,313000,Pitch_bend_c,3,9216,0,,9216,326.0416666666667,768,0,0,C,0
7206,3,313005,Pitch_bend_c,3,9344,0,,9344,326.046875,778,8,8,G#,240
7207,3,313010,Pitch_bend_c,3,9472,0,,9472,326.0520833333333,789,4,4,E,120
7208,3,313015,Pitch_bend_c,3,9600,0,,9600,326.0572916666667,800,0,0,C,0
7209,3,313020,Pitch_bend_c,3,9600,0,,9600,326.0625,800,0,0,C,0
7210,3,313080,Pitch_bend_c,3,9600,0,,9600,326.125,800,0,0,C,0
7211,3,313080,Pitch_bend_c,3,8192,0,,8192,326.125,682,8,8,G#,240
7212,3,313080,Note_off_c,3,72,95,,72,326.125,6,0,0,C,0
7213,3,313080,Pitch_bend_c,3,8192,0,,8192,326.125,682,8,8,G#,240
7214,3,313080,Note_on_c,3,72,95,,72,326.125,6,0,0,C,0
7215,3,313085,Pitch_bend_c,3,8320,0,,8320,326.1302083333333,693,4,4,E,120
7216,3,313090,Pitch_bend_c,3,8448,0,,8448,326.1354166666667,704,0,0,C,0
7217,3,313095,Pitch_bend_c,3,8576,0,,8576,326.140625,714,8,8,G#,240
7218,3,313100,Pitch_bend_c,3,8704,0,,8704,326.1458333333333,725,4,4,E,120
7219,3,313105,Pitch_bend_c,3,8832,0,,8832,326.1510416666667,736,0,0,C,0
7220,3,313110,Pitch_bend_c,3,8960,0,,8960,326.15625,746,8,8,G#,240
7221,3,313115,Pitch_bend_c,3,9088,0,,9088,326.1614583333333,757,4,4,E,120
7222,3,313120,Pitch_bend_c,3,9216,0,,9216,326.1666666666667,768,0,0,C,0
7223,3,313125,Pitch_bend_c,3,9344,0,,9344,326.171875,778,8,8,G#,240
7224,3,313130,Pitch_bend_c,3,9472,0,,9472,326.1770833333333,789,4,4,E,120
7225,3,313135,Pitch_bend_c,3,9600,0,,9600,326.1822916666667,800,0,0,C,0
7226,3,313140,Pitch_bend_c,3,9600,0,,9600,326.1875,800,0,0,C,0
7227,3,313200,Pitch_bend_c,3,9600,0,,9600,326.25,800,0,0,C,0
7228,3,313200,Pitch_bend_c,3,8192,0,,8192,326.25,682,8,8,G#,240
7229,3,313200,Note_off_c,3,72,95,,72,326.25,6,0,0,C,0
7230,3,313200,Pitch_bend_c,3,8192,0,,8192,326.25,682,8,8,G#,240
7231,3,313200,Note_on_c,3,72,95,,72,326.25,6,0,0,C,0
7232,3,313205,Pitch_bend_c,3,8320,0,,8320,326.2552083333333,693,4,4,E,120
7233,3,313210,Pitch_bend_c,3,8448,0,,8448,326.2604166666667,704,0,0,C,0
7234,3,313215,Pitch_bend_c,3,8576,0,,8576,326.265625,714,8,8,G#,240
7235,3,313220,Pitch_bend_c,3,8704,0,,8704,326.2708333333333,725,4,4,E,120
7236,3,313225,Pitch_bend_c,3,8832,0,,8832,326.2760416666667,736,0,0,C,0
7237,3,313230,Pitch_bend_c,3,8960,0,,8960,326.28125,746,8,8,G#,240
7238,3,313235,Pitch_bend_c,3,9088,0,,9088,326.2864583333333,757,4,4,E,120
7239,3,313240,Pitch_bend_c,3,9216,0,,9216,326.2916666666667,768,0,0,C,0
7240,3,313245,Pitch_bend_c,3,9344,0,,9344,326.296875,778,8,8,G#,240
7241,3,313250,Pitch_bend_c,3,9472,0,,9472,326.3020833333333,789,4,4,E,120
7242,3,313255,Pitch_bend_c,3,9600,0,,9600,326.3072916666667,800,0,0,C,0
7243,3,313260,Pitch_bend_c,3,9600,0,,9600,326.3125,800,0,0,C,0
7244,3,313320,Pitch_bend_c,3,9600,0,,9600,326.375,800,0,0,C,0
7245,3,313320,Pitch_bend_c,3,8192,0,,8192,326.375,682,8,8,G#,240
7246,3,313320,Note_off_c,3,72,95,,72,326.375,6,0,0,C,0
7247,3,313320,Pitch_bend_c,3,8192,0,,8192,326.375,682,8,8,G#,240
7248,3,313320,Note_on_c,3,72,95,,72,326.375,6,0,0,C,0
7249,3,313325,Pitch_bend_c,3,8320,0,,8320,326.3802083333333,693,4,4,E,120
7250,3,313330,Pitch_bend_c,3,8448,0,,8448,326.3854166666667,704,0,0,C,0
7251,3,313335,Pitch_bend_c,3,8576,0,,8576,326.390625,714,8,8,G#,240
7252,3,313340,Pitch_bend_c,3,8704,0,,8704,326.3958333333333,725,4,4,E,120
7253,3,313345,Pitch_bend_c,3,8832,0,,8832,326.4010416666667,736,0,0,C,0
7254,3,313350,Pitch_bend_c,3,8960,0,,8960,326.40625,746,8,8,G#,240
7255,3,313355,Pitch_bend_c,3,9088,0,,9088,326.4114583333333,757,4,4,E,120
7256,3,313360,Pitch_bend_c,3,9216,0,,9216,326.4166666666667,768,0,0,C,0
7257,3,313365,Pitch_bend_c,3,9344,0,,9344,326.421875,778,8,8,G#,240
7258,3,313370,Pitch_bend_c,3,9472,0,,9472,326.4270833333333,789,4,4,E,120
7259,3,313375,Pitch_bend_c,3,9600,0,,9600,326.4322916666667,800,0,0,C,0
7260,3,313380,Pitch_bend_c,3,9600,0,,9600,326.4375,800,0,0,C,0
7261,3,313440,Pitch_bend_c,3,9600,0,,9600,326.5,800,0,0,C,0
7262,3,313440,Pitch_bend_c,3,8192,0,,8192,326.5,682,8,8,G#,240
7263,3,313440,Note_off_c,3,72,95,,72,326.5,6,0,0,C,0
7264,3,313440,Pitch_bend_c,3,8192,0,,8192,326.5,682,8,8,G#,240
7265,3,313440,Note_on_c,3,72,95,,72,326.5,6,0,0,C,0
7266,3,313505,Pitch_bend_c,3,8320,0,,8320,326.5677083333333,693,4,4,E,120
7267,3,313570,Pitch_bend_c,3,8448,0,,8448,326.6354166666667,704,0,0,C,0
7268,3,313635,Pitch_bend_c,3,8576,0,,8576,326.703125,714,8,8,G#,240
7269,3,313700,Pitch_bend_c,3,8704,0,,8704,326.7708333333333,725,4,4,E,120
7270,3,313765,Pitch_bend_c,3,8832,0,,8832,326.8385416666667,736,0,0,C,0
7271,3,313830,Pitch_bend_c,3,8960,0,,8960,326.90625,746,8,8,G#,240
