,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
8349,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,275885,1149.5208333333333,3.0,11.0,5,F,330
8351,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,275945,1149.7708333333333,3.0,9.0,3,D#,270
8353,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,276245,1151.0208333333333,3.0,9.0,3,D#,270
8355,4.0,,,,,,,45.0,,,,0,note_on,,65.0,45.0,65.0,276305,1151.2708333333333,3.0,9.0,3,D#,270
8357,4.0,,,,,,,41.0,,,,180,note_on,,76.0,41.0,76.0,276665,1152.7708333333333,3.0,5.0,11,B,150
8359,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,276965,1154.0208333333333,3.0,9.0,3,D#,270
8361,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,277025,1154.2708333333333,3.0,5.0,11,B,150
8363,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,277325,1155.5208333333333,3.0,9.0,3,D#,270
8365,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,277385,1155.7708333333333,3.0,9.0,3,D#,270
8367,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,277685,1157.0208333333333,3.0,11.0,5,F,330
8369,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,277745,1157.2708333333333,3.0,9.0,3,D#,270
8371,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,278045,1158.5208333333333,3.0,11.0,5,F,330
8373,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,278105,1158.7708333333333,3.0,5.0,11,B,150
8375,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,278405,1160.0208333333333,3.0,9.0,3,D#,270
8377,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,278465,1160.2708333333333,3.0,5.0,11,B,150
8379,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,278765,1161.5208333333333,3.0,9.0,3,D#,270
8381,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,278825,1161.7708333333333,4.0,0.0,0,C,0
8383,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,279125,1163.0208333333333,3.0,11.0,5,F,330
8385,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,279185,1163.2708333333333,3.0,7.0,1,C#,210
8387,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,279485,1164.5208333333333,3.0,11.0,5,F,330
8389,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,279545,1164.7708333333333,4.0,0.0,0,C,0
8391,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,279845,1166.0208333333333,3.0,11.0,5,F,330
8393,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,279905,1166.2708333333333,3.0,7.0,1,C#,210
8395,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,280205,1167.5208333333333,3.0,11.0,5,F,330
8397,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,280265,1167.7708333333333,3.0,9.0,3,D#,270
8399,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,280565,1169.0208333333333,3.0,11.0,5,F,330
8401,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,280625,1169.2708333333333,4.0,0.0,0,C,0
8403,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,280925,1170.5208333333333,3.0,11.0,5,F,330
8405,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,280985,1170.7708333333333,3.0,9.0,3,D#,270
8407,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,281285,1172.0208333333333,3.0,11.0,5,F,330
8409,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,281345,1172.2708333333333,4.0,0.0,0,C,0
8411,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,281645,1173.5208333333333,3.0,11.0,5,F,330
8413,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,281705,1173.7708333333333,3.0,9.0,3,D#,270
8415,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,282005,1175.0208333333333,3.0,11.0,5,F,330
8417,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,282065,1175.2708333333333,3.0,5.0,11,B,150
8419,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,282365,1176.5208333333333,3.0,9.0,3,D#,270
8421,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,282425,1176.7708333333333,3.0,7.0,1,C#,210
8423,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,282725,1178.0208333333333,3.0,11.0,5,F,330
8425,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,282785,1178.2708333333333,4.0,0.0,0,C,0
8427,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,283085,1179.5208333333333,3.0,11.0,5,F,330
8429,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,283145,1179.7708333333333,3.0,7.0,1,C#,210
8431,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,283445,1181.0208333333333,3.0,11.0,5,F,330
8433,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,283505,1181.2708333333333,4.0,0.0,0,C,0
8435,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,283805,1182.5208333333333,3.0,11.0,5,F,330
8437,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,283865,1182.7708333333333,3.0,5.0,11,B,150
8439,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,284045,1183.5208333333333,3.0,7.0,1,C#,210
8441,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,284225,1184.2708333333333,3.0,9.0,3,D#,270
8443,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,284525,1185.5208333333333,3.0,11.0,5,F,330
8445,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,284585,1185.7708333333333,3.0,5.0,11,B,150
8447,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,284885,1187.0208333333333,3.0,9.0,3,D#,270
8449,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,284945,1187.2708333333333,3.0,7.0,1,C#,210
8451,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,285245,1188.5208333333333,3.0,11.0,5,F,330
8453,4.0,,,,,,,40.0,,,,0,note_on,,76.0,40.0,76.0,285305,1188.7708333333333,3.0,4.0,4,E,120
8455,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,285605,1190.0208333333333,3.0,11.0,5,F,330
8457,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,285665,1190.2708333333333,3.0,9.0,3,D#,270
8459,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,285965,1191.5208333333333,3.0,9.0,3,D#,270
8461,4.0,,,,,,,45.0,,,,0,note_on,,65.0,45.0,65.0,286025,1191.7708333333333,3.0,9.0,3,D#,270
8463,4.0,,,,,,,41.0,,,,180,note_on,,76.0,41.0,76.0,286385,1193.2708333333333,3.0,5.0,11,B,150
8465,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,286685,1194.5208333333333,3.0,9.0,3,D#,270
8467,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,286745,1194.7708333333333,3.0,5.0,11,B,150
8469,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,287045,1196.0208333333333,3.0,9.0,3,D#,270
8471,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,287105,1196.2708333333333,3.0,9.0,3,D#,270
8473,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,287405,1197.5208333333333,3.0,11.0,5,F,330
8475,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,287465,1197.7708333333333,3.0,9.0,3,D#,270
8477,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,287765,1199.0208333333333,3.0,11.0,5,F,330
8479,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,287825,1199.2708333333333,3.0,5.0,11,B,150
8481,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,288125,1200.5208333333333,3.0,9.0,3,D#,270
8483,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,288185,1200.7708333333333,3.0,5.0,11,B,150
8485,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,288485,1202.0208333333333,3.0,9.0,3,D#,270
8487,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,288545,1202.2708333333333,4.0,0.0,0,C,0
8489,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,288845,1203.5208333333333,3.0,11.0,5,F,330
8491,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,288905,1203.7708333333333,3.0,7.0,1,C#,210
8493,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,289205,1205.0208333333333,3.0,11.0,5,F,330
8495,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,289265,1205.2708333333333,4.0,0.0,0,C,0
8497,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,289565,1206.5208333333333,3.0,11.0,5,F,330
8499,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,289625,1206.7708333333333,3.0,7.0,1,C#,210
8501,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,289925,1208.0208333333333,3.0,11.0,5,F,330
8503,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,289985,1208.2708333333333,3.0,9.0,3,D#,270
8505,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,290285,1209.5208333333333,3.0,11.0,5,F,330
8507,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,290345,1209.7708333333333,4.0,0.0,0,C,0
8509,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,290645,1211.0208333333333,3.0,11.0,5,F,330
8511,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,290705,1211.2708333333333,3.0,9.0,3,D#,270
8513,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,291005,1212.5208333333333,3.0,11.0,5,F,330
8515,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,291065,1212.7708333333333,4.0,0.0,0,C,0
8517,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,291365,1214.0208333333333,3.0,11.0,5,F,330
8519,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,291425,1214.2708333333333,3.0,9.0,3,D#,270
8521,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,291725,1215.5208333333333,3.0,11.0,5,F,330
8523,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,291785,1215.7708333333333,3.0,5.0,11,B,150
8525,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,292085,1217.0208333333333,3.0,9.0,3,D#,270
8527,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,292145,1217.2708333333333,3.0,7.0,1,C#,210
8529,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,292445,1218.5208333333333,3.0,11.0,5,F,330
8531,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,292505,1218.7708333333333,4.0,0.0,0,C,0
8533,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,292805,1220.0208333333333,3.0,11.0,5,F,330
8535,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,292865,1220.2708333333333,3.0,7.0,1,C#,210
8537,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,293165,1221.5208333333333,3.0,11.0,5,F,330
8539,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,293225,1221.7708333333333,4.0,0.0,0,C,0
8541,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,293525,1223.0208333333333,3.0,11.0,5,F,330
8543,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,293585,1223.2708333333333,3.0,5.0,11,B,150
8545,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,293765,1224.0208333333333,3.0,7.0,1,C#,210
8547,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,293945,1224.7708333333333,3.0,9.0,3,D#,270
8549,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,294245,1226.0208333333333,3.0,11.0,5,F,330
8551,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,294305,1226.2708333333333,3.0,5.0,11,B,150
8553,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,294605,1227.5208333333333,3.0,9.0,3,D#,270
8555,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,294665,1227.7708333333333,3.0,7.0,1,C#,210
8557,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,294965,1229.0208333333333,3.0,11.0,5,F,330
8559,4.0,,,,,,,40.0,,,,0,note_on,,76.0,40.0,76.0,295025,1229.2708333333333,3.0,4.0,4,E,120
8561,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,295325,1230.5208333333333,3.0,11.0,5,F,330
8563,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,295385,1230.7708333333333,3.0,9.0,3,D#,270
8565,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,295685,1232.0208333333333,3.0,9.0,3,D#,270
8567,4.0,,,,,,,45.0,,,,0,note_on,,65.0,45.0,65.0,295745,1232.2708333333333,3.0,9.0,3,D#,270
8569,4.0,,,,,,,41.0,,,,180,note_on,,76.0,41.0,76.0,296105,1233.7708333333333,3.0,5.0,11,B,150
8571,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,296405,1235.0208333333333,3.0,9.0,3,D#,270
8573,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,296465,1235.2708333333333,3.0,5.0,11,B,150
8575,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,296765,1236.5208333333333,3.0,9.0,3,D#,270
8577,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,296825,1236.7708333333333,3.0,9.0,3,D#,270
8579,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,297125,1238.0208333333333,3.0,11.0,5,F,330
8581,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,297185,1238.2708333333333,3.0,9.0,3,D#,270
8583,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,297485,1239.5208333333333,3.0,11.0,5,F,330
8585,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,297545,1239.7708333333333,3.0,5.0,11,B,150
8587,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,297845,1241.0208333333333,3.0,9.0,3,D#,270
8589,4.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,297905,1241.2708333333333,3.0,5.0,11,B,150
8591,4.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,298205,1242.5208333333333,3.0,9.0,3,D#,270
8593,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,298265,1242.7708333333333,4.0,0.0,0,C,0
8595,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,298565,1244.0208333333333,3.0,11.0,5,F,330
8597,4.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,298625,1244.2708333333333,3.0,7.0,1,C#,210
8599,4.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,298925,1245.5208333333333,3.0,11.0,5,F,330
8601,4.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,298985,1245.7708333333333,4.0,0.0,0,C,0
8606,5.0,,,,,,,65.0,,,,7203,note_on,,100.0,65.0,100.0,306488,1277.0333333333333,5.0,5.0,11,B,150
8607,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,306488,1277.0333333333333,6.0,5.0,11,B,150
8609,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,306548,1277.2833333333333,6.0,0.0,0,C,0
8611,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,306608,1277.5333333333333,6.0,4.0,4,E,120
8613,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,306668,1277.7833333333333,6.0,9.0,3,D#,270
8615,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,306728,1278.0333333333333,6.0,5.0,11,B,150
8617,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,306788,1278.2833333333333,6.0,0.0,0,C,0
8620,5.0,,,,,,,65.0,,,,0,note_on,,100.0,65.0,100.0,306848,1278.5333333333333,5.0,5.0,11,B,150
8621,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,306848,1278.5333333333333,6.0,5.0,11,B,150
8623,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,306908,1278.7833333333333,5.0,9.0,3,D#,270
8625,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,306968,1279.0333333333333,6.0,0.0,0,C,0
8627,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,307028,1279.2833333333333,6.0,9.0,3,D#,270
8629,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,307088,1279.5333333333333,6.0,5.0,11,B,150
8631,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,307148,1279.7833333333333,6.0,0.0,0,C,0
8634,5.0,,,,,,,57.0,,,,0,note_on,,100.0,57.0,100.0,307208,1280.0333333333333,4.0,9.0,3,D#,270
8635,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,307208,1280.0333333333333,6.0,4.0,4,E,120
8637,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,307268,1280.2833333333333,5.0,9.0,3,D#,270
8639,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,307328,1280.5333333333333,6.0,0.0,0,C,0
8641,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,307388,1280.7833333333333,6.0,9.0,3,D#,270
8643,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,307448,1281.0333333333333,6.0,4.0,4,E,120
8645,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,307508,1281.2833333333333,6.0,0.0,0,C,0
8648,5.0,,,,,,,57.0,,,,0,note_on,,100.0,57.0,100.0,307568,1281.5333333333333,4.0,9.0,3,D#,270
8649,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,307568,1281.5333333333333,6.0,4.0,4,E,120
8651,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,307628,1281.7833333333333,5.0,9.0,3,D#,270
8653,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,307688,1282.0333333333333,6.0,0.0,0,C,0
8655,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,307748,1282.2833333333333,6.0,9.0,3,D#,270
8657,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,307808,1282.5333333333333,6.0,4.0,4,E,120
8659,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,307868,1282.7833333333333,6.0,0.0,0,C,0
8662,5.0,,,,,,,65.0,,,,0,note_on,,100.0,65.0,100.0,307928,1283.0333333333333,5.0,5.0,11,B,150
8663,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,307928,1283.0333333333333,6.0,5.0,11,B,150
8665,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,307988,1283.2833333333333,5.0,9.0,3,D#,270
8667,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,308048,1283.5333333333333,6.0,0.0,0,C,0
8669,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,308108,1283.7833333333333,6.0,9.0,3,D#,270
8671,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,308168,1284.0333333333333,6.0,5.0,11,B,150
8673,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,308228,1284.2833333333333,6.0,0.0,0,C,0
8676,5.0,,,,,,,65.0,,,,0,note_on,,100.0,65.0,100.0,308288,1284.5333333333333,5.0,5.0,11,B,150
8677,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,308288,1284.5333333333333,6.0,5.0,11,B,150
8679,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,308348,1284.7833333333333,5.0,9.0,3,D#,270
8681,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,308408,1285.0333333333333,6.0,0.0,0,C,0
8683,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,308468,1285.2833333333333,6.0,9.0,3,D#,270
8685,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,308528,1285.5333333333333,6.0,5.0,11,B,150
8687,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,308588,1285.7833333333333,6.0,0.0,0,C,0
8690,5.0,,,,,,,60.0,,,,0,note_on,,100.0,60.0,100.0,308648,1286.0333333333333,5.0,0.0,0,C,0
8691,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,308648,1286.0333333333333,6.0,4.0,4,E,120
8693,5.0,,,,,,,67.0,,,,0,note_on,,77.0,67.0,77.0,308708,1286.2833333333333,5.0,7.0,1,C#,210
8695,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,308768,1286.5333333333333,6.0,0.0,0,C,0
8697,5.0,,,,,,,79.0,,,,0,note_on,,77.0,79.0,77.0,308828,1286.7833333333333,6.0,7.0,1,C#,210
8699,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,308888,1287.0333333333333,6.0,4.0,4,E,120
8701,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,308948,1287.2833333333333,6.0,0.0,0,C,0
8704,5.0,,,,,,,67.0,,,,0,note_on,,100.0,67.0,100.0,309008,1287.5333333333333,5.0,7.0,1,C#,210
8705,5.0,,,,,,,79.0,,,,0,note_on,,77.0,79.0,77.0,309008,1287.5333333333333,6.0,7.0,1,C#,210
8707,5.0,,,,,,,71.0,,,,0,note_on,,77.0,71.0,77.0,309068,1287.7833333333333,5.0,11.0,5,F,330
8709,5.0,,,,,,,74.0,,,,0,note_on,,77.0,74.0,77.0,309128,1288.0333333333333,6.0,2.0,2,D,60
8711,5.0,,,,,,,83.0,,,,0,note_on,,77.0,83.0,77.0,309188,1288.2833333333333,6.0,11.0,5,F,330
8713,5.0,,,,,,,79.0,,,,0,note_on,,77.0,79.0,77.0,309248,1288.5333333333333,6.0,7.0,1,C#,210
8715,5.0,,,,,,,74.0,,,,0,note_on,,77.0,74.0,77.0,309308,1288.7833333333333,6.0,2.0,2,D,60
8718,5.0,,,,,,,60.0,,,,0,note_on,,100.0,60.0,100.0,309368,1289.0333333333333,5.0,0.0,0,C,0
8719,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,309368,1289.0333333333333,6.0,4.0,4,E,120
8721,5.0,,,,,,,67.0,,,,0,note_on,,77.0,67.0,77.0,309428,1289.2833333333333,5.0,7.0,1,C#,210
8723,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,309488,1289.5333333333333,6.0,0.0,0,C,0
8725,5.0,,,,,,,79.0,,,,0,note_on,,77.0,79.0,77.0,309548,1289.7833333333333,6.0,7.0,1,C#,210
8727,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,309608,1290.0333333333333,6.0,4.0,4,E,120
8729,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,309668,1290.2833333333333,6.0,0.0,0,C,0
8732,5.0,,,,,,,64.0,,,,0,note_on,,100.0,64.0,100.0,309728,1290.5333333333333,5.0,4.0,4,E,120
8733,5.0,,,,,,,79.0,,,,0,note_on,,77.0,79.0,77.0,309728,1290.5333333333333,6.0,7.0,1,C#,210
8735,5.0,,,,,,,71.0,,,,0,note_on,,77.0,71.0,77.0,309788,1290.7833333333333,5.0,11.0,5,F,330
8737,5.0,,,,,,,74.0,,,,0,note_on,,77.0,74.0,77.0,309848,1291.0333333333333,6.0,2.0,2,D,60
8739,5.0,,,,,,,83.0,,,,0,note_on,,77.0,83.0,77.0,309908,1291.2833333333333,6.0,11.0,5,F,330
8741,5.0,,,,,,,79.0,,,,0,note_on,,77.0,79.0,77.0,309968,1291.5333333333333,6.0,7.0,1,C#,210
8743,5.0,,,,,,,74.0,,,,0,note_on,,77.0,74.0,77.0,310028,1291.7833333333333,6.0,2.0,2,D,60
8746,5.0,,,,,,,57.0,,,,0,note_on,,100.0,57.0,100.0,310088,1292.0333333333333,4.0,9.0,3,D#,270
8747,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,310088,1292.0333333333333,6.0,4.0,4,E,120
8749,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,310148,1292.2833333333333,5.0,9.0,3,D#,270
8751,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,310208,1292.5333333333333,6.0,0.0,0,C,0
8753,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,310268,1292.7833333333333,5.0,9.0,3,D#,270
8756,5.0,,,,,,,65.0,,,,5760,note_on,,100.0,65.0,100.0,316208,1317.5333333333333,5.0,5.0,11,B,150
8757,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,316208,1317.5333333333333,6.0,5.0,11,B,150
8759,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,316268,1317.7833333333333,6.0,0.0,0,C,0
8761,5.0,,,,,,,76.0,,,,0,note_on,,77.0,76.0,77.0,316328,1318.0333333333333,6.0,4.0,4,E,120
8763,5.0,,,,,,,81.0,,,,0,note_on,,77.0,81.0,77.0,316388,1318.2833333333333,6.0,9.0,3,D#,270
8765,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,316448,1318.5333333333333,6.0,5.0,11,B,150
8767,5.0,,,,,,,72.0,,,,0,note_on,,77.0,72.0,77.0,316508,1318.7833333333333,6.0,0.0,0,C,0
8770,5.0,,,,,,,65.0,,,,0,note_on,,100.0,65.0,100.0,316568,1319.0333333333333,5.0,5.0,11,B,150
8771,5.0,,,,,,,77.0,,,,0,note_on,,77.0,77.0,77.0,316568,1319.0333333333333,6.0,5.0,11,B,150
8773,5.0,,,,,,,69.0,,,,0,note_on,,77.0,69.0,77.0,316628,1319.2833333333333,5.0,9.0,3,D#,270
